Palabra (concepto),Descripción,Codificación
Felicidad,serenidad,serenidad
Felicidad,contento,alegría
Felicidad,alegría,alegría
Felicidad,entusiasmo,entusiasmo
Felicidad,disfrutar,disfrutar
Felicidad,tranquilidad,tranquilidad
Felicidad,sentirse bien,bien
Peligro,cuidado,cuidado
Peligro,precausión,precaución
Peligro,atención,atención
Peligro,algo malo,mal
Destreza,habilidad,habilidades
Destreza,capacidad de hacer cosas,hacer
Destreza,detallista,detallar
Destreza,buen desempeño,desempeño
Destreza,inteligente,inteligencia
Plan,camino a seguir,camino
Plan,preparación,preparación
Plan,ser precavido,precaución
Plan,organizado,organización
Plan,adelantarse a las situaciones,adalantamiento
Plan,accion inteligente,inteligencia
Plan,tener clara las proyecciones,proyección
Plan,buena desición,decisión
Ganancia,obtención de algo,obtención
Ganancia,mejor que antes,mejorar
Ganancia,victoria en la comparación,victoria
Ganancia,resultado positivo,positivo
Esperanza,fé,fe
Esperanza,motivación,motivación
Esperanza,mentalidad positiva,positivo
Esperanza,resiliencia,resiliencia
Plan,oganización,organización
Plan,protocolo,protocolo
Plan,algoritmo,algoritmo
Plan,una receta de actos a realizar para lograr un objetivo,receta
Éxito,satisfacción de haber logrado una meta,satisfacción
Éxito,se logra cuando la realidad coincide con tus deseos,logro
Esperanza,Expectativa de que algo bueno pueda suceder,expectativa
Esperanza,el resultado más probable,probable
Esperanza,fé,fe
Agradecimiento,gratitud,gratitud
Pensamiento,idea,idea
Pensamiento,opinión,opinión
Pensamiento,modelo,modelo
Pensamiento,imaginación,imaginación
Habilidad ,técnica,técnica
Habilidad ,talento,talento
Habilidad ,arte,arte
Habilidad ,don,don
Habilidad ,capacidad,capacidad
Definición,concepto,concepto
Definición,acuerdo,acuerdo
Definición,concenso,conceso
Obligación,deber,deber
Obligación,tarea que hay que hacer para evitar algo malo,tareas
Obligación,responsabilidad,responsabilidad
Honestidad,sinceridad,sinceridad
Honestidad,transparencia,transparencia
Honestidad,frontalidad,frontalidad
Honestidad,ser uno mismo,uno mismo
Honestidad,ser correcto,correcto
Acuerdo,arreglo,arreglo
Acuerdo,consentimiento,consentimiento
Acuerdo,contrato,contrato
Acuerdo,promesa,promesa
Seguridad,sentirse tranquilo,tranquilidad
Seguridad,protegido,protección
Seguridad,respaldado,respaldo
Esperanza, sentir tranquilidad de que ocurrira lo que estamos esperando,tranquilidad
Esperanza,sentirse acertivo que tarde o temprano ocurrira lo esperado,acertividad
Esperanza,esperar de  forma segura y paciente lo que estamos necesitando,espera
Honestidad,decir la verdad,verdad
Honestidad,ser franco,franqueza
Honestidad,manipular una informacion real cambiandolo por algo erroneo,manipulación
Éxito,lograr una meta pensada,logro
Éxito,el fruto de trabajo y perseverancia,trabajo
Éxito,lograr cumplir objetivos,logro
Ganancia,tener algo a favor a cambio de algo vendido,ventas
Ganancia,quedar con numeros positivos en una inversion,positivo
Culpa,tener responsabilidad de lo sucedido,responsabilidad
Culpa,ser responsable de un hecho,responsabilidad
Culpa,ser participe de un acto.,participación
Razón,tener claridad en un tema ,claridad
Razón,tener conceptos acertivos en un dialogo,concepto
Razón,ser conciente,conciencia
Verdad,real,real
Verdad,honestidad,honestidad
Verdad,realidad de algo ocurrido,real
Excusa,mentir,mentira
Excusa,manipular informacion para conveniencia,manipulación
Culpa,emocion que se genera tras cometer una accion incorrecta,emoción
Culpa,sensacion de malestar tras cometer un error,malestar
Culpa,sentimiento negativo,negativo
Culpa,remordimiento,remordimiento
Culpa,sentirse mal por haber provocado en otro un efecto negativo,negativo
Plan,aticulacion paso a paso con el fin de alcanzar un objetivo determinado,articulación
Plan,procedimiento para alcanzar un fin,procedimiento
Plan,maquinacion,maquinación
Plan,organización determinada y premeditada,organización
Plan,mapa de ruta con un objetivo especifico,mapa
Honestidad,sinceridad,sinceridad
Honestidad,accion positiva relacionada con decir la verdad,verdad
Honestidad,ser transparente,transparencia
Honestidad,decir la verdad a pesar de las consecuencias,verdad
Honestidad,virtud de las personas que son transparentes,virtud
Honestidad,decir solo lo que es realmente cierto,cierto
Desesperación,sensacion de agobio extremo,agobio
Desesperación,estar sin salida y no poder revertirlo a pesar de los esfuerzos,sin salida
Desesperación,estar atrapado ,sin salida
Desesperación,intranquilidad por algo que no se puede resolver o solucionar,intranquilidad
Seguridad,sensacion de tranquilidad o bienestar por estar fuera de peligro,tranquilidad
Seguridad,certeza y confianza ,certeza
Seguridad,estado que se obtiene al estar lejos de cualquier riesgo,no riesgo
Ganancia,resultado de una gestion transaccional beneficiosa,gestión
Ganancia,resultado positivo,positivo
Ganancia,lo q se obtiene tras una venta,ventas
Seguridad,Comentario que busca ser un aporte positivo,positivo
Seguridad,no es indispensable pero favorece la optimizacion de una accion,optimizacion
Seguridad,lo que entrega otro para favorecer tus resultados,favorecer resultados
Seguridad,consejo que busca ser un aporte,concejo
Pensamiento,proceso cognitivo interno,cognitivo
Pensamiento,resultado de la reflexion personal,reflexión
Pensamiento,forma individual de interpretacion,interpretación
Pensamiento,reflexion,reflexión
Pensamiento,idea interna,idea
Agradecimiento,Sensacion tras recibir algo positivo de otro,positivo
Agradecimiento,gratitud,gratitud
Agradecimiento,sentimiento positivo que genera el aporte desinteresado de otra persona,positivo
Oportunidad,posibilidad,posibilidad
Oportunidad,instancia que debe ser aprovechada,aprovechar
Oportunidad,alternativa que surge inesperadamente y que promete ser beneficiosa,alternativa
Pensamiento,idea,idea
Pensamiento,estructura del cerebro,cerebro
Pensamiento,conceptos mentales,concepto
Esperanza,creer que algo sucederá,creencia
Esperanza,fuerza que ayuda a los que sufren,fuerza
Esperanza,fe,fe
Esperanza,pensamiento que algo llegará,pensamiento
Compasión,empatía vertical,empatía
Compasión,sentir pena poralgo o alguien,pena
Compasión,fuerza que lleva a la caridad,caridad
Plan,modelo de organización,modelo
Plan,acción de sistematizar algo a futuro,futuro
Plan,susesos de acciones conun fin,acción
Plan,ideas para conseguir un proposito,idea
Honestidad,decir la verdad,verdad
Honestidad,actuar consinceridad,sinceridad
Honestidad,ser transparente,transparencia
Honestidad,no ocultar ideas u opiniones aunquesean disrutivas,no ocultar
Razón,estructura  lógica de pensamiento,lógica
Razón,idea,idea
Razón,sentido que permite cercarse a la verdad,verdad
Razón,base del pensamiento lógico,lógica
Razón,concepto fraccionario que permite hacer una proporción,proporción
Culpa,tener responsabilidad en una situación,responsabilidad
Culpa,sentirse responsable,responsabilidad
Culpa,acción flagelante,flagelo
Decisión,tomar una postura con convicción,postura
Decisión,Elección,elección
Decisión,Determinación,determinación
Amenaza,que se corre un riesgo inminente,riesgo
Amenaza,advertencia con cierto grado de violencia,advertencia
Amenaza,Asecho con peligro,peligro
Obligación,acciones que se deben hacer,deber
Amenaza,Sentise desprotegido ante una situación.,inseguridad
Destreza,Habilidad para realizar alguna actividad en particular.,habilidades
Pensamiento,Son ideas que ocurren.,idea
Seguridad,Sentise protegido en situaciones de la vida.,protección
Agradecimiento,Es una emoción que ocurre cuando pasa algo bueno.,emoción
Peligro,Refleja se refleja mediante miedo.,miedo
Plan,"Diseñar una estrategia a seguir, para realizar algo en particular.",estrategia
Ansiedad,Sucede por momentos tensos o de emoción.,tensión
Acuerdo,Realizar un pacto con alguna persona de algo en particular.,pacto
Acuerdo,Comprometerse con alguien sobre algo a realizar.,compromiso
Definición,Tomar una decision ,decisión
Definición,Darle termino a una idea,idea
Definición,Explicar caracteristicas de alguna plabara,explicación
Definición,Dar el significado de algo,significado
Acuerdo,Planificar algo,plan
Acuerdo,realizar un plan,plan
Plan,tomar una decision entre varias pesonas o individulmente para llevar a cabo un hecho,decisión
Peligro,palabra utilizada anticipadamente para no realizar algo,anticipación
Peligro,concepto que señala cuando estas viviendo una situacion que te llevara a problemas,problemas
Desesperación,Palabra utilizada cuando se esta viviendo una situacion de angustia,angustia
Desesperación,emocion complicada,emoción
Desesperación,se refleja con cara de asombro,asombro
Ansiedad,se refleja por estado animico intranquilo,intranquilidad
Ansiedad,necesidad de querer algo desesperadamente,necesario
Ansiedad,estar espectante a recibir algo o alguna noticia,expectativas
Sugerencia,Dar una idea sin saber si llevara a cabo ,idea
Sugerencia,opinar en alguna reunion,opinión
Sugerencia,solucion pensada anticipadamente a algun suceso ,solución
Éxito,culminacion de algo lllevado a cabo perfectamente,culmine
Éxito,"llegar a la cima en algun lugar , competenciau otros",cima
Éxito,se refleja como un trinfo,triunfo
Pensamiento,algo rondando en la mente,mente
Pensamiento,ideas o sucesos en nuestra mente que no se comparten,idea
Pensamiento,algo intangible ,intanglible
Culpa,sentir o saber que cometiste algun error ,error
Culpa,estado animico pensativo,pensamiento
Culpa,señalar a alguien como el responsable de algo,responsabilidad
Definición,dar ideas de un objeto,idea
Definición,Hablar sobre como se forma algo o como se constituye ,formación
Definición,explicar algo respecto de un tema específico que tu conoces,explicación
Definición,Algo acotado,acotación
Felicidad,Verdad,verdad
Felicidad,Inteligencia,inteligencia
Felicidad,Experiencia,experiencia
Felicidad,Es tener la convicción de algo que puede ser bajo un criterio bien o mal fundamentado,bien
Felicidad,Es tener cordura o una mente sana para actuar,cordura
Ansiedad,Desviar una responsabilidad,no responsabilidad
Ansiedad,Esuna forma de defensa para una persona que siente miedo,defensa
Ansiedad,Evitar una situación exponiendo una circunstancia x ,evitación
Ansiedad,Ausencia de algo,ausencia
Excusa,Algo efímero,efímero
Excusa,Aquello que causa placer o conformidad  a las personas,placer
Excusa,Es aquello que provoca tranquilidad o sentimientos de alegría  ,tranquilidad
Excusa,Conseguir o concretar un sueño,conseguir
Excusa,tranquilidad,tranquilidad
Excusa,fe,fe
Excusa,esperanza ,esperanza
Seguridad,Aquel que se acerca para expresarte su gratitud por algo que hiciste,gratitud
Seguridad,Retribución por un acto,retribución
Seguridad,empatía,empatía
Seguridad,tacto,tacto
Seguridad,en la actualidad hay algunos que hacen lo contrario y lo usan como venganza,no venganza
Seguridad,Es dar las gracias o devolver un favor,gracias
Destreza,Desempeño extraourdinario en algun arte,desempeño
Destreza,Se relaciona con la inteligencia,inteligencia
Destreza,Inteligencias,inteligencia
Destreza,Es una capacidad distinta de la común ,capacidad
Destreza,Competencia,competencia
Desesperación,Un trastorno de personalidad,trastorno
Desesperación,Es una fijación por algo determinado,fijación
Sugerencia,Opinión,opinión
Sugerencia,propuesta,propuesta
Sugerencia,Es cuando una persona te propone que realices una acción sin presión,no presión
Sugerencia,Es aclarar a una persona respecto de un tema sin manipular,aclaración
Sugerencia,Aclarar una confusión ,aclaración
Sugerencia,Orientar ,orientación
Pensamiento,Capacidad que tiene nuestro cerebro de crear o estructurar conceptos abstractos que luego transforma en concretos y crea ideas. ,abstracción
Pensamiento,Ideas,idea
Pensamiento,Motor más grande que trabaja a través de todos los conceptos aprendidos para generar una respuesta ,motor
Pensamiento,un nucleo de ideas,idea
Pensamiento,lo abstracto,abstracción
Pensamiento,el mundo de la filosofía ,filosofía
Acuerdo,Concenso,consenso
Acuerdo,Igualdad ,igualdad
Acuerdo,Ceder ,ceder
Felicidad,momento feliz,felicidad
Felicidad,estar contento,contento
Felicidad,sentirse bien ante una situaciòn ,bien
Felicidad,sentirse pleno ,plenitud
Honestidad,decir la verdad,verdad
Honestidad,no mentir,no mentir
Honestidad,no oculptar nada,no mentir
Razón,pensar antes de actuar,pensamiento
Razón,pensar un acto,pensamiento
Razón,meditar,meditación
Esperanza,tener fe,fe
Esperanza,creer que ocurrira algo,creencia
Definición,describir algo,descripción
Definición,decir que es el objeto o cosa,objeto
Definición,palabras claves que lo identifiquen ,identidad
Acuerdo,quedar en algo entre personas,quedar
Ganancia,obtencion de recursos,obtención
Ganancia,obstener algo personal,personal
Ganancia,logro de algo,logro
Ganancia,financiamiento,finaciamiento
Obsesión,querer tener algo,querer
Obsesión,visio,vicio
Obsesión,ser incapaz de dejarlo,incapacidad
Obsesión,estar siempre con eso,repetición
Decisión,querer hacer algo ,querer
Decisión,definitivamente,definitivamente
Decisión,tener algo en mente,mente
Seguridad,sentirse protegido ,protección
Seguridad,no bulnerable,invulnerable
Seguridad,confiar,confianza
Seguridad,sentirse bien ,bien
Seguridad,no pasado a llevar ,no pasar a llevar
Excusa,Pretexto,pretexto
Excusa,Forma de esquivar algo,esquivar
Excusa,Suele ser una mentira,mentira
Razón,Tener certeza,certeza
Razón,Cordura,cordura
Razón,Estar en lo correcto,correcto
Felicidad,Estado de ànimo,ánimo
Felicidad,Se da con cosas buenas,bien
Felicidad,Alegrìa,alegría
Felicidad,Estar contento,contento
Felicidad,Lo contrario a tristeza,no tristeza
Felicidad,Emociòn,emoción
Felicidad,Estar feliz,felicidad
Seguridad,Protecciòn,protección
Seguridad,Resguardo,resguardo
Seguridad,Se da de padres a hijos,padres
Seguridad,La brinda Carabineros ,policias
Seguridad,Labor de los Guardias,guardias
Compasión,Sentimiento,sentimiento
Compasión,Algo que conmueve,conmoción
Compasión,Emociòn,emoción
Compasión,Sentir làstima por otro,lástima
Compasión,Pena por alguna situaciòn,pena
Compasión,Apiadarse de algo o alguien,piedad
Agradecimiento,Dar las gracias,gratitud
Agradecimiento,Dar un regalo,regalo
Agradecimiento,Sentimiento hacia alguien,sentimiento
Agradecimiento,Realizar un favor a alguien,favor
Agradecimiento,Responder ante el favor de alguien,favor
Habilidad ,Saber hacer algo,saber
Habilidad ,Ser bueno en algo en especìfico,bien
Habilidad ,Fuerte de alguien,fuerza
Habilidad , Capacidad de realizar alguna tarea,Hacer
Habilidad ,Se logra con la pràctica,práctica
Éxito,Ganar,ganar
Éxito,Lograr las metas,logro
Éxito,Que a alguien le vaya bien en la vida,bien
Éxito,Que todo salga bien,bien
Éxito,Es para ganadores,ganar
Oportunidad,Chanche,chance
Oportunidad,Ocasiòn perfecta,ocasión
Oportunidad,Momento apropiado,momento apropiado
Oportunidad,Algo que no se puede dejar pasar,aprovechar
Oportunidad,"Si se da, se tiene que aprovechar",aprovechar
Pensamiento,Idea en la cabeza,idea
Pensamiento,Surge en cualquier ocasiòn ,cualquier ocasión
Compasión,sentimiento,sentimiento
Compasión,tolerancia,tolerancia
Compasión,actitud,actitud
Compasión,empatía,empatía
Excusa,pretexto,pretexto
